data origin: '../data/d1f7678a-8106-46c9-95b7-5ec5d940f08c.rna_seq.augmented_star_gene_counts.tsv'
19938 coding genes total
67729823 total expressions counted
gene name,unstranded count,normalized_count
TIRAP,231,3.4106098284060185e-06
EEF1AKMT1,1062,1.5679946483840657e-05
LATS2,1207,1.782080546703924e-05
SAP18,11431,0.0001687735105996069
ADGRL3,72,1.0630472192434344e-06
KIAA1328,264,3.897839803892592e-06
FAM124A,246,3.632077999081734e-06
MIA2,3322,4.904781753231512e-05
HNMT,4042,5.967828972474947e-05
LYPD1,121,1.7865099101174383e-06
LYPD6B,1224,1.8071802727138382e-05
PDCD4,10447,0.00015424519860327996
ADRA2A,5262,7.769103427304099e-05
GPM6A,0,0.0
WDR17,1,1.4764544711714365e-08
SPATA4,26,3.8387816250457353e-07
VEGFC,663,9.788893143866625e-06
CCDC102B,365,5.389058819775744e-06
CD226,85,1.254986300495721e-06
CNDP1,34,5.019945201982884e-07
FSIP1,1333,1.968113810071525e-05
DLG2,76,1.1221053980902917e-06
CCDC83,14,2.0670362596400112e-07
RGS18,29,4.281717966397166e-07
PRSS23,15659,0.00023119800564073525
MTMR12,1650,2.4361498774328703e-05
PPP1R1C,14,2.0670362596400112e-07
C11orf53,15,2.214681706757155e-07
CCT5,11409,0.0001684486906159492
ATPSCKMT,439,6.481635128442606e-06
DOCK1,3856,5.6932084408370596e-05
DIXDC1,882,1.302232843573207e-05
DLAT,1861,2.7476817708500435e-05
PIH1D2,305,4.503186137072882e-06
NKAPD1,2448,3.6143605454276764e-05
TIMM8B,3929,5.800989617232574e-05
IL18,164,2.4213853327211558e-06
TEX12,0,0.0
PTS,1783,2.6325183220986715e-05
PIP4K2A,2034,3.003108394362702e-05
C2orf50,165,2.4361498774328705e-06
FREM2,316,4.66559612890174e-06
FOXO1,927,1.3686732947759217e-05
CRIM1,2618,3.865357805526821e-05
SEC24D,4170,6.156815144784891e-05
ABCB9,922,1.3612910224200645e-05
RILPL2,1140,1.6831580971354377e-05
DHX37,925,1.3657203858335787e-05
UBC,76033,0.0011225926280657784
ITPR1,1924,2.840698402533844e-05
TKTL2,0,0.0
PRSS53,6,8.858726827028619e-08
SLC7A11,283,4.178366153415166e-06
NOCT,297,4.385069779379166e-06
ENKUR,440,6.496399673154321e-06
GPR158,10,1.4764544711714365e-07
LYZL2,2,2.952908942342873e-08
CACNA2D4,160,2.3623271538742985e-06
DCP1B,1345,1.985831263725582e-05
CACNA1C,788,1.163446123283092e-05
KCNA6,11,1.6240999182885803e-07
THRB,1584,2.3387038823355556e-05
NGLY1,2277,3.361886830857361e-05
OXSM,1066,1.5739004662687513e-05
UEVLD,2434,3.593690182831277e-05
TMEM86A,2587,3.8195877169205065e-05
C12orf45,892,1.3169973882849214e-05
TMEM263,3847,5.679920350596516e-05
BTBD11,205,3.026731665901445e-06
UBE3B,3691,5.449593453093772e-05
ANK3,1688,2.492255147337385e-05
IPMK,519,7.662798705379755e-06
RAD9B,56,8.268145038560045e-07
PLBD2,8328,0.00012295912835915725
DLG5,2374,3.50510291456099e-05
MAT1A,14,2.0670362596400112e-07
SLC2A13,251,3.705900722640306e-06
GXYLT1,1616,2.3859504254130415e-05
TWF1,3575,5.278324734437886e-05
DIP2C,1718,2.536548781472528e-05
EIF4E,1129,1.666917097952552e-05
MAGI1,1122,1.656581916654352e-05
TEX30,260,3.838781625045735e-06
CSNK1G3,1706,2.5188313278184708e-05
SRFBP1,553,8.164793225578045e-06
AKAP6,105,1.5502771947300084e-06
NPAS3,63,9.301663168380051e-07
FAM177A1,3414,5.040615564579284e-05
MBIP,1027,1.5163187418930653e-05
MIPOL1,1346,1.9873077181967537e-05
EXT2,8466,0.00012499663552937383
TMEM18,1773,2.617753777386957e-05
ALLC,0,0.0
KCTD14,38,5.610526990451459e-07
THRSP,7515,0.00011095555350853345
NDUFC2,1697,2.5055432375779277e-05
ME3,511,7.544682347686041e-06
MSGN1,1,1.4764544711714365e-08
ADAMTS12,2440,3.602548909658305e-05
NUBPL,606,8.947314095298906e-06
NEK7,2103,3.104983752873531e-05
ATP6V1G3,4,5.905817884685746e-08
FER,673,9.936538590983769e-06
VIPAS39,1349,1.991737081610268e-05
ANKRD50,1928,2.8466042204185298e-05
UPF2,3012,4.4470808671683666e-05
CDC123,3516,5.191213920638771e-05
SCLT1,682,1.0069419493389198e-05
CCDC3,684,1.0098948582812626e-05
C4orf33,701,1.034994584291177e-05
FRMD4A,788,1.163446123283092e-05
SLC25A31,1,1.4764544711714365e-08
PTPRO,206,3.041496210613159e-06
EPS8,1588,2.3446097002202412e-05
ACAD8,1006,1.4853131979984651e-05
THYN1,2823,4.168030972116965e-05
VPS26B,5357,7.909366602065385e-05
NCAPD3,2148,3.1714242040762455e-05
VTI1A,1143,1.687587460548952e-05
QDPR,2505,3.6985184502844486e-05
FAM160B1,1789,2.6413770489257e-05
ANO4,3,4.4293634135143096e-08
TEX9,813,1.200357485062378e-05
QTRT2,1485,2.192534889689583e-05
DRD3,0,0.0
MMAA,802,1.184116485879492e-05
ZNF827,1002,1.4794073801137794e-05
POU4F2,0,0.0
EDNRA,3004,4.4352692313989955e-05
NR3C2,85,1.254986300495721e-06
AKR1C2,694,1.024659402992977e-05
DPYSL4,134,1.978448991369725e-06
VENTX,17,2.509972600991442e-07
ADAM8,577,8.519142298659188e-06
ITIH2,21,3.100554389460017e-07
KIN,1132,1.6713464613660662e-05
PIGF,375,5.536704266892887e-06
ANKAR,155,2.288504430315727e-06
INPP1,519,7.662798705379755e-06
MFSD6,4597,6.787261203975094e-05
RNF144A,999,1.4749780167002652e-05
ASAP2,316,4.66559612890174e-06
ADAM17,1567,2.313604156325641e-05
FLI1,797,1.1767342135236348e-05
KCNJ1,5,7.382272355857183e-08
TMEM45B,423,6.245402413055176e-06
WWC2,752,1.1102937623209203e-05
CENPU,1807,2.667953229406786e-05
ACSL1,8751,0.0001292045307722124
SLC25A4,1399,2.0655598051688397e-05
AMN1,248,3.6616070885051625e-06
BICD1,607,8.96207864001062e-06
SAV1,2240,3.307258015424018e-05
CCDC122,142,2.0965653490634398e-06
SERP2,90,1.328809024054293e-06
NBAS,2482,3.6645599974475055e-05
ZNF385D,1319,1.9474434474751248e-05
TDO2,760,1.1221053980902918e-05
GUF1,1440,2.1260944384868687e-05
SLC35F4,2,2.952908942342873e-08
GABRA2,3,4.4293634135143096e-08
SACS,670,9.892244956848624e-06
CCDC175,1,1.4764544711714365e-08
PABPC3,77,1.136869942802006e-06
CENPJ,877,1.2948505712173498e-05
FBXO4,1248,1.842615180021953e-05
TMEM267,623,9.19831135539805e-06
CCL28,409,6.038698787091176e-06
PARP8,1040,1.535512650018294e-05
GFRA1,16960,0.00025040667831067564
CACUL1,6319,9.329715803332308e-05
DST,2795,4.126690246924165e-05
BEND6,91,1.3435735687660072e-06
TIAL1,4563,6.737061751955265e-05
BAG3,7629,0.0001126387116056689
GLT1D1,18,2.657618048108586e-07
TMEM132D,0,0.0
RBM46,0,0.0
SCHIP1,13,1.9193908125228676e-07
MCHR2,0,0.0
KCNE4,3089,4.5607678614485676e-05
AP1S3,278,4.1045434298565936e-06
RABGAP1L,4156,6.13614478218849e-05
CCDC74B,687,1.0143242216947768e-05
TLCD4,60,8.85872682702862e-07
MZT2B,2410,3.558255275523162e-05
TUBA3E,562,8.297674127983474e-06
ASTN1,41,6.053463331802889e-07
CFC1B,0,0.0
FAM168B,4193,6.190773597621834e-05
PTPN14,2255,3.32940483249159e-05
MGAT5,3281,4.8442471199134833e-05
TMEM163,25,3.6911361779285915e-07
GPATCH11,524,7.736621428938327e-06
HSPB8,9319,0.00013759079216846617
GEMIN6,1465,2.1630058002661547e-05
TMEM178A,59,8.711081379911475e-07
POU4F1,0,0.0
OBI1,1040,1.535512650018294e-05
CYSLTR2,69,1.0187535851082912e-06
GRID2,0,0.0
ARL11,64,9.449308615497194e-07
RIT2,4,5.905817884685746e-08
SETBP1,503,7.426565989992326e-06
ARL14EP,1982,2.9263327618617874e-05
EPG5,961,1.4188727467957505e-05
PSTPIP2,1017,1.501554197181351e-05
ATP5F1A,18183,0.0002684637164931023
HAUS1,1362,2.0109309897354967e-05
C18orf25,1031,1.522224559777751e-05
SPC25,580,8.563435932794333e-06
G6PC2,0,0.0
PDK1,1709,2.523260691231985e-05
PTH,0,0.0
PDE3B,21,3.100554389460017e-07
TCF7L1,1255,1.8529503613201527e-05
TGOLN2,11869,0.0001752403811833378
SH2D6,1,1.4764544711714365e-08
KCNK13,51,7.529917802974326e-07
UHMK1,13722,0.00020259908253414453
ATG10,646,9.53789588376748e-06
POC5,1202,1.7746982743480668e-05
SPOCK1,2521,3.7221417218231915e-05
FAM151B,118,1.742216275982295e-06
TADA1,1248,1.842615180021953e-05
GUCY1A2,1644,2.4272911506058417e-05
CWF19L2,1017,1.501554197181351e-05
JMY,1340,1.978448991369725e-05
HOMER1,548,8.090970502019472e-06
XRCC4,698,1.0305652208776627e-05
BOLL,1,1.4764544711714365e-08
ZNF547,188,2.775734405802301e-06
ZNF773,316,4.66559612890174e-06
ZNF776,988,1.4587370175173793e-05
ZNF256,408,6.023934242379461e-06
SUV39H2,629,9.286898623668337e-06
DCLRE1C,1192,1.7599337296363524e-05
OLAH,2,2.952908942342873e-08
RPP38,918,1.3553852045353787e-05
NMT2,584,8.62249411164119e-06
ZSCAN1,1,1.4764544711714365e-08
ZNF837,190,2.8052634952257295e-06
USP12,1408,2.0788478954093828e-05
CCDC50,5424,8.008289051633871e-05
CAMK4,101,1.491219015883151e-06
TRIM36,185,2.7314407716671575e-06
ZFP36L2,4641,6.852225200706637e-05
PAN3,2117,3.125654115469931e-05
PLEKHH2,340,5.019945201982884e-06
PFKM,1476,2.1792467994490404e-05
TMEM123,22732,0.00033562763038669094
GRIA4,33,4.87229975486574e-07
IGSF10,116,1.7126871865588664e-06
SPEF2,756,1.116199580205606e-05
SPARCL1,11283,0.00016658835798227318
DSPP,0,0.0
DMP1,5,7.382272355857183e-08
MEPE,16,2.3623271538742985e-07
MBNL1,5889,8.69484038072859e-05
CAPSL,365,5.389058819775744e-06
NADK2,1320,1.9489199019462964e-05
GPD1L,4094,6.0446046049758615e-05
GJA1,7645,0.00011287494432105632
CCNO,2786,4.1134021566836224e-05
DDX4,6,8.858726827028619e-08
CLEC4F,0,0.0
SLC30A6,1991,2.93962085210233e-05
PELO,1790,2.6428535033968713e-05
RASGRP3,768,1.1339170338596633e-05
SAR1B,4736,6.992488375467924e-05
CATSPER3,89,1.3140444793425786e-06
GPR180,901,1.3302854785254643e-05
TCTEX1D1,20,2.952908942342873e-07
DNAI4,796,1.1752577590524635e-05
ANKRD22,1088,1.606382464634523e-05
FARP1,7036,0.00010388333659162227
IFIT5,4923,7.268585361576982e-05
SLC16A12,0,0.0
PANK1,314,4.636067039478311e-06
PRDM8,29,4.281717966397166e-07
BMP3,0,0.0
HNRNPDL,12065,0.00017813423194683382
HHEX,167,2.465678966856299e-06
UTRN,3765,5.558851083960459e-05
GRM1,1,1.4764544711714365e-08
PTPRK,8232,0.00012154173206683266
GGPS1,5280,7.795679607785186e-05
CNTNAP4,0,0.0
ZNF117,1021,1.5074600150660368e-05
RAB3C,0,0.0
LMNTD1,6,8.858726827028619e-08
MARVELD2,1377,2.0330778068030683e-05
RAD17,1539,2.2722634311328408e-05
MED21,1177,1.7377869125687807e-05
PLOD2,6065,8.954696367654763e-05
STK32B,70,1.0335181298200056e-06
NRSN1,0,0.0
JAKMIP1,5,7.382272355857183e-08
ZIC1,26,3.8387816250457353e-07
ADGRA3,1358,2.0050251718508108e-05
CPB1,13,1.9193908125228676e-07
SREK1IP1,2438,3.599596000715962e-05
LGI2,186,2.7462053163788718e-06
CWC27,1672,2.468631875798642e-05
MR1,3505,5.174972921455885e-05
SRP19,884,1.30518575251555e-05
CENPH,906,1.3376677508813215e-05
CDYL,1721,2.5409781448860424e-05
CARHSP1,2056,3.0355903927284735e-05
TEKT5,70,1.0335181298200056e-06
BANK1,34,5.019945201982884e-07
TXNDC11,3969,5.8600477960794317e-05
DAB2,4744,7.004300011237295e-05
ACMSD,137,2.022742625504868e-06
ACOXL,96,1.417396292324579e-06
BCL2L11,2754,4.0661556136061366e-05
ANAPC1,700,1.0335181298200055e-05
CAST,12050,0.0001779127637761581
SCOC,2164,3.1950474756149884e-05
CLGN,74,1.092576308666863e-06
CETN3,1133,1.6728229158372375e-05
SMARCA5,6031,8.904496915634934e-05
SYCP2L,18,2.657618048108586e-07
BMP6,94,1.3878672029011504e-06
RGPD3,10,1.4764544711714365e-07
RASSF3,1520,2.2442107961805836e-05
HNRNPU,59191,0.000873928166031085
RANBP2,8050,0.00011885458492930064
AHCTF1,5887,8.691887471786247e-05
MERTK,209,3.0857898447483025e-06
TMEM87B,3946,5.8260893432424886e-05
OR14K1,1,1.4764544711714365e-08
PTPRR,21,3.100554389460017e-07
NR4A2,2896,4.27581214851248e-05
CCDC148,49,7.234626908740039e-07
PLA2R1,618,9.124488631839478e-06
RBMS1,5189,7.661322250908584e-05
SCN3A,5,7.382272355857183e-08
FEZF2,0,0.0
CD96,186,2.7462053163788718e-06
SLC25A27,140,2.067036259640011e-06
ADGRF1,23,3.395845283694304e-07
ADGRF4,16,2.3623271538742985e-07
FRMD1,3,4.4293634135143096e-08
CYRIB,5941,8.771616013229505e-05
ASAP1,3369,4.97417511337657e-05
TRAPPC8,1139,1.6816816426642664e-05
FAM81B,190,2.8052634952257295e-06
INO80C,562,8.297674127983474e-06
LPCAT1,8991,0.00013274802150302386
PLEKHG4B,1251,1.8470445434354672e-05
NMRAL1,4310,6.363518770748891e-05
UBALD1,1967,2.9041859447942158e-05
C16orf89,1303,1.923820175936382e-05
TMEM251,523,7.721856884226614e-06
ING1,1479,2.1836761628625547e-05
TEX29,40,5.905817884685746e-07
SPACA7,0,0.0
ADPRHL1,510,7.5299178029743264e-06
CMTM7,535,7.899031420767186e-06
FBXL2,499,7.367507811145468e-06
UBP1,4385,6.474252856086749e-05
RMND5A,4700,6.939336014505751e-05
CD8A,530,7.825208697208614e-06
RPIA,1565,2.310651247383298e-05
GOLGA8F,0,0.0
PTPRD,505,7.456095079415754e-06
LURAP1L,7525,0.0001111031989556506
CNKSR3,322,4.7541833971720256e-06
GTF2E1,1298,1.9164379035805246e-05
CFDP1,2490,3.676371633216877e-05
TGIF2LX,0,0.0
ZDHHC7,2637,3.893410440479078e-05
CIBAR2,32,4.724654307748597e-07
C7orf31,137,2.022742625504868e-06
TMPRSS11D,0,0.0
JAZF1,662,9.77412859915491e-06
CMIP,2823,4.168030972116965e-05
SPHKAP,0,0.0
KCNJ16,3,4.4293634135143096e-08
PID1,186,2.7462053163788718e-06
TRIP12,7438,0.00010981868356573146
FBXO36,413,6.097756965938033e-06
CEBPG,3587,5.296042188091943e-05
KCTD15,1955,2.8864684911401584e-05
ZNF599,296,4.370305234667452e-06
MCOLN2,336,4.960887023136027e-06
LGI4,164,2.4213853327211558e-06
DDAH1,3474,5.129202832849571e-05
SREK1,3041,4.489898046832339e-05
CHD1,2504,3.697041995813277e-05
ANKFN1,152,2.2442107961805834e-06
DGKE,348,5.138061559676599e-06
HS2ST1,1567,2.313604156325641e-05
MSI2,9368,0.00013831425485934018
CACNA2D1,272,4.015956161586308e-06
ZUP1,757,1.1176760346767775e-05
HS3ST3A1,371,5.47764608804603e-06
GDPD1,257,3.794487990910592e-06
NUS1,1677,2.4760141481544992e-05
SEMA3D,203,2.997202576478016e-06
PPP2R5E,4032,5.9530644277632324e-05
ASB17,0,0.0
GRAP,15,2.214681706757155e-07
SLC5A10,6,8.858726827028619e-08
AK5,329,4.857535210154026e-06
CABYR,467,6.895042380370608e-06
IMPACT,1199,1.7702689109345525e-05
ANKRD29,19,2.8052634952257293e-07
SDHAF4,377,5.566233356316316e-06
CHST9,53,7.825208697208614e-07
THY1,15665,0.00023128659290900554
DNAAF1,127,1.8750971783877244e-06
C16orf74,212,3.1300834788834455e-06
TBCEL,1141,1.684634551606609e-05
JPH3,17,2.509972600991442e-07
ANKH,7805,0.00011523727147493062
OTULIN,994,1.467595744344408e-05
UBASH3B,151,2.229446251468869e-06
ROBO4,1087,1.6049060101633514e-05
ROBO3,156,2.303268975027441e-06
PANX3,0,0.0
TBRG1,1111,1.640340917471466e-05
NRGN,394,5.81723061641546e-06
RETREG1,1013,1.4956483792966653e-05
CDH12,9,1.328809024054293e-07
GPR15,41,6.053463331802889e-07
TOMM70,6536,9.65010642357651e-05
ABI3BP,200,2.952908942342873e-06
ANGPT1,246,3.632077999081734e-06
PITPNC1,947,1.3982023841993503e-05
CC2D1B,2177,3.214241383740217e-05
CERS3,23,3.395845283694304e-07
PRKCA,138,2.0375071702165824e-06
LRRK1,1098,1.6211470093462374e-05
CEP112,214,3.159612568306874e-06
GAL3ST2,13,1.9193908125228676e-07
ABCA9,141,2.0818008043517254e-06
ABCA6,169,2.495208056279728e-06
ABCA10,43,6.348754226037177e-07
ABCA5,681,1.0054654948677483e-05
ENPP3,87,1.2845153899191497e-06
C4orf19,52,7.677563250091471e-07
UCHL1,1570,2.3180335197391553e-05
MIA3,7692,0.0001135688779225069
DISP1,1441,2.12757089295804e-05
TNIK,1011,1.4926954703543223e-05
FAM167A,101,1.491219015883151e-06
NEIL2,1025,1.5133658329507225e-05
PGM5,77,1.136869942802006e-06
WNT3A,54,7.972854144325757e-07
OBSCN,1669,2.4642025123851274e-05
LONRF1,682,1.0069419493389198e-05
TRIM11,2786,4.1134021566836224e-05
ENAH,26679,0.0003939032883638276
PPP1R3A,0,0.0
CCSAP,1409,2.080324349880554e-05
ASZ1,1,1.4764544711714365e-08
SH3RF1,763,1.126534761503806e-05
GBP5,794,1.1723048501101206e-05
BUB3,12662,0.0001869486651397273
GPR26,1266,1.8691913605030388e-05
CCDC173,75,1.1073408533785774e-06
MMP21,15,2.214681706757155e-07
C10orf90,3,4.4293634135143096e-08
DIPK1A,671,9.90700950156034e-06
ATP5MC3,31487,0.0004648912193377502
CNTNAP3B,3,4.4293634135143096e-08
MAGED4,1,1.4764544711714365e-08
SRSF12,35,5.167590649100028e-07
PDLIM3,550,8.1204995914429e-06
SORBS2,599,8.843962282316904e-06
ELOC,5111,7.546158802157212e-05
LY96,212,3.1300834788834455e-06
PSMA8,1,1.4764544711714365e-08
TMSB4Y,0,0.0
CXADR,2028,2.9942496675356732e-05
BTG3,1428,2.1083769848328113e-05
C21orf91,654,9.656012241461195e-06
CHODL,34,5.019945201982884e-07
TMPRSS15,0,0.0
NCAM2,1044,1.54141846790298e-05
L3MBTL4,47,6.939336014505752e-07
PDE1C,78,1.1516344875137206e-06
RABGEF1,118,1.742216275982295e-06
MRPL39,1270,1.8750971783877244e-05
JAM2,724,1.06895303712812e-05
ATP5PF,5946,8.778998285585361e-05
GABPA,914,1.349479386650693e-05
ADAMTS1,5018,7.408848536338269e-05
ADAMTS5,336,4.960887023136027e-06
TSEN2,753,1.1117702167920916e-05
SLFN13,184,2.716676226955443e-06
WNT7A,4,5.905817884685746e-08
XPC,556,8.209086859713187e-06
CCDC174,1465,2.1630058002661547e-05
FGD5,1877,2.7713050423887864e-05
FLCN,1033,1.525177468720094e-05
DPH3,1709,2.523260691231985e-05
OXNAD1,542,8.002383233749186e-06
PLCL2,246,3.632077999081734e-06
CXXC1,1251,1.8470445434354672e-05
SKA1,366,5.403823364487458e-06
PPP4R1,2559,3.778246991727706e-05
APCDD1,1554,2.2944102482004124e-05
PIEZO2,559,8.25338049384833e-06
MPPE1,510,7.5299178029743264e-06
USP43,364,5.374294275064029e-06
RAB6B,1327,1.9592550832444962e-05
EME1,334,4.931357933712598e-06
EPHB1,76,1.1221053980902917e-06
ACSS1,1264,1.866238451560696e-05
ANKRD40,1533,2.2634047043058123e-05
ZNF18,601,8.873491371740334e-06
CA10,54,7.972854144325757e-07
VOPP1,4115,6.075610148870461e-05
SEPTIN14,0,0.0
APOOL,768,1.1339170338596633e-05
DKK2,340,5.019945201982884e-06
CYP2U1,342,5.049474291406313e-06
RSPH10B,0,0.0
FBXL18,419,6.186344234208319e-06
CNTNAP5,1,1.4764544711714365e-08
PROM2,9188,0.0001356566368112316
AK9,219,3.2334352918654462e-06
ODF1,3,4.4293634135143096e-08
KLF10,3470,5.123297014964885e-05
PTPRN2,94,1.3878672029011504e-06
AZIN1,13669,0.00020181656166442366
ATP6V1C1,4978,7.349790357491411e-05
PIP4P2,276,4.075014340433165e-06
OTUD6B,210,3.100554389460017e-06
CDK19,1697,2.5055432375779277e-05
GTF3C6,4437,6.551028488587664e-05
TTC39B,708,1.0453297655893771e-05
AGPAT5,910,1.3435735687660073e-05
MMS19,3849,5.6828732595388594e-05
OR4K1,0,0.0
PI4K2A,1756,2.5926540513770425e-05
MARVELD1,5229,7.720380429755442e-05
ZFYVE27,1568,2.3150806107968124e-05
GOLGA7B,332,4.90182884428917e-06
GPR78,5,7.382272355857183e-08
TRMT44,614,9.06543045299262e-06
SLC25A28,3685,5.4407347262667436e-05
HSPA13,1058,1.5620888304993798e-05
SAMSN1,224,3.307258015424018e-06
USP25,1432,2.1142828027174972e-05
GRAMD2B,1148,1.694969732904809e-05
ZCCHC10,903,1.3332383874678071e-05
C16orf87,363,5.359529730352315e-06
MOV10,7705,0.00011376081700375918
RHOC,17578,0.0002595311669425151
PPM1J,500,7.382272355857182e-06
DBI,14196,0.00020959747672749714
SLC16A1,1136,1.6772522792507518e-05
HEATR3,2029,2.995726122006845e-05
TRIM74,6,8.858726827028619e-08
NIFK,2763,4.079443703846679e-05
OXA1L,9370,0.0001383437839487636
SLC7A7,898,1.3258561151119501e-05
MAGEC1,2,2.952908942342873e-08
LARP1,16813,0.00024823629023805363
CNOT8,3339,4.9298814792414265e-05
GRIA1,7,1.0335181298200056e-07
LRGUK,125,1.8455680889642956e-06
SETD9,572,8.445319575100616e-06
MIER3,1051,1.5517536492011797e-05
NUP205,3381,4.991892567030627e-05
ZKSCAN2,439,6.481635128442606e-06
C9orf85,488,7.20509781931661e-06
XAGE2,0,0.0
PIK3AP1,1056,1.559135921557037e-05
RBM45,1024,1.511889378479551e-05
TTN,309,4.562244315919739e-06
VSIG4,558,8.238615949136617e-06
PDIA4,24338,0.00035933948919370423
KDM8,202,2.982438031766302e-06
PDZD9,7,1.0335181298200056e-07
OTOA,17,2.509972600991442e-07
KCTD18,1122,1.656581916654352e-05
FAM126B,881,1.3007563891020355e-05
FLACC1,15,2.214681706757155e-07
C2CD6,25,3.6911361779285915e-07
TMEM237,2445,3.609931182014162e-05
FZD7,2522,3.723618176294363e-05
SPAG17,81,1.1959281216488636e-06
DEPTOR,1449,2.1393825287274114e-05
FMN2,33,4.87229975486574e-07
RNF20,4240,6.260166957766891e-05
CYLC2,0,0.0
PPARGC1B,173,2.554266235126585e-06
ELMO1,757,1.1176760346767775e-05
SLC26A2,1340,1.978448991369725e-05
LSM11,461,6.806455112100322e-06
MED7,730,1.0778117639551487e-05
SAXO1,22,3.2481998365771606e-07
RRAGA,8319,0.00012282624745675182
SLC24A2,367,5.418587909199172e-06
TRIM42,0,0.0
PXYLP1,1709,2.523260691231985e-05
ADCY8,3,4.4293634135143096e-08
RASA2,641,9.464073160208909e-06
RMND1,6098,9.00341936520342e-05
RAET1L,27,3.9864270721628785e-07
SLA,725,1.0704294915992915e-05
TMBIM4,1169,1.7259752767994093e-05
VBP1,2511,3.707377177111477e-05
RAB39B,147,2.170388072622012e-06
CLIC2,449,6.6292805755597504e-06
AFF2,63,9.301663168380051e-07
MICU3,22,3.2481998365771606e-07
GRIP1,677,9.995596769830626e-06
VPS37A,1199,1.7702689109345525e-05
KIF5A,273,4.0307207062980215e-06
NAT2,40,5.905817884685746e-07
MAGEA8,10,1.4764544711714365e-07
PSD3,1470,2.170388072622012e-05
CARNMT1,1278,1.8869088141570958e-05
MCU,1905,2.8126457675815867e-05
MIDEAS,1866,2.7550640432059007e-05
CFAP70,248,3.6616070885051625e-06
GNA14,155,2.288504430315727e-06
FAM161B,447,6.599751486136321e-06
GNAQ,6138,9.062477544050278e-05
WIF1,3,4.4293634135143096e-08
UGT2B4,5,7.382272355857183e-08
GPR61,5,7.382272355857183e-08
MMP16,353,5.211884283235171e-06
ADK,3227,4.764518578470226e-05
KCNMA1,1398,2.0640833506976684e-05
BATF,1702,2.512925509933785e-05
DCK,562,8.297674127983474e-06
ADAMTS3,40,5.905817884685746e-07
ALX3,4,5.905817884685746e-08
DPY19L4,1029,1.5192716508354082e-05
NDUFAF6,2404,3.5493965486961336e-05
DRAM2,5268,7.777962154131127e-05
C8orf37,315,4.650831584190025e-06
PPEF2,0,0.0
CFAP161,8,1.1811635769371492e-07
ADAMTSL3,752,1.1102937623209203e-05
ART3,41,6.053463331802889e-07
SLC28A1,15,2.214681706757155e-07
WHAMM,926,1.3671968403047502e-05
CXCL13,228,3.366316194270875e-06
N6AMT1,744,1.0984821265515487e-05
RWDD2B,2615,3.8609284421133065e-05
USP16,3416,5.0435684735216275e-05
CCT8,28111,0.00041504611639100255
MAP3K7CL,426,6.28969604719032e-06
NAA11,0,0.0
BACH1,1687,2.4907786928662133e-05
CLDN17,0,0.0
CLDN8,494,7.293685087586896e-06
TSPAN7,172,2.539501690414871e-06
TIAM1,232,3.425374373117733e-06
SCAF4,3268,4.825053211788255e-05
RPGR,525,7.751385973650042e-06
CDK20,652,9.626483152037766e-06
PCGF6,456,6.73263238854175e-06
ANKRD9,799,1.1796871224659778e-05
SFR1,725,1.0704294915992915e-05
SORCS3,202,2.982438031766302e-06
SFXN2,2506,3.69999490475562e-05
ATP5MPL,7425,0.00010962674448447916
FUT6,8,1.1811635769371492e-07
TDRD9,17,2.509972600991442e-07
FGF18,141,2.0818008043517254e-06
PCDH1,2902,4.284670875339509e-05
SH3RF2,475,7.013158738064324e-06
GDF6,243,3.587784364946591e-06
UQCRB,16418,0.00024240429507692645
MTERF3,2449,3.615836999898848e-05
PTDSS1,7478,0.00011040926535420003
PPP2R2B,96,1.417396292324579e-06
RPL30,22315,0.00032947081524190605
KCNS2,5,7.382272355857183e-08
FAM122C,113,1.6683935524237232e-06
SUPV3L1,1737,2.5646014164247854e-05
FAM122B,1178,1.7392633670399524e-05
EEF1A1,267840,0.003954535655585576
FBXO43,36,5.315236096217172e-07
HKDC1,0,0.0
HK1,14119,0.00020846060678469513
TYSND1,1880,2.7757344058023007e-05
PHF6,1935,2.8569394017167296e-05
CD109,4483,6.61894539426155e-05
LRFN2,61,9.006372274145763e-07
NODAL,8,1.1811635769371492e-07
PRG3,0,0.0
UBE2L6,27125,0.0004004882753052522
ZDHHC5,8494,0.0001254100427813018
MED19,1444,2.1320002563715542e-05
ZFAND3,6616,9.768222781270225e-05
NPTN,9869,0.00014571129175990907
KAT6B,1997,2.9484795789293587e-05
SAMD8,1101,1.6255763727597517e-05
RAB11FIP1,406,5.994405152956032e-06
UNC5D,0,0.0
GLYATL2,6422,9.481790613862965e-05
UTP14A,2495,3.683753905572734e-05
AIFM1,4619,6.819743202340865e-05
MAPK13,3957,5.8423303424253746e-05
BAG4,813,1.200357485062378e-05
MS4A1,6,8.858726827028619e-08
TBC1D31,828,1.2225043021299494e-05
NTAQ1,1359,2.0065016263219824e-05
ATAD2,4446,6.564316578828206e-05
FBXO32,39837,0.0005881751676805652
NSMCE2,2865,4.230042059906166e-05
ZNF689,833,1.2298865744858066e-05
PRR14,3468,5.120344106022542e-05
FBRS,6165,9.102341814771906e-05
FRRS1,1444,2.1320002563715542e-05
PHKG2,2694,3.97756834533585e-05
MFSD14A,8,1.1811635769371492e-07
SASS6,403,5.950111518820889e-06
COX6A2,4,5.905817884685746e-08
ITGAD,3,4.4293634135143096e-08
ADGRG4,1,1.4764544711714365e-08
